name,tic,ra_deg,dec_deg,tmag,depth_ppm,duration_h,t0_bjd,disposition,toi_rowupdate,score,rationale,rank
TOI-749.01,5868998,187.781988,-23.773715,13.9372,51164.635251,1.257326,2458569.93359,APC,2021-12-21 12:01:51,9359.525472549418,"depth 51165 ppm, duration 1.26 h, Tmag 13.94 → score 9360",497
TOI-4841.01,453060368,145.897267,0.615029,12.7964,17990.0,3.554,2459271.894843,PC,2024-08-22 10:08:01,9356.42358655551,"depth 17990 ppm, duration 3.55 h, Tmag 12.80 → score 9356",498
TOI-5863.01,345205395,300.67684,0.22858,12.7354,24100.0,1.846,2459788.352176,PC,2024-08-22 10:08:01,9290.795286243501,"depth 24100 ppm, duration 1.85 h, Tmag 12.74 → score 9291",499
TOI-4719.01,306363166,91.094456,-16.340258,12.4967,17315.0,2.87,2459201.745874,PC,2024-08-22 10:08:01,9290.165359558303,"depth 17315 ppm, duration 2.87 h, Tmag 12.50 → score 9290",500
TOI-5996.01,293880523,296.106671,58.375608,10.2403,3819.91221,7.3613043,2459467.902664,PC,2026-07-01 12:03:22,9278.35034980642,"depth 3820 ppm, duration 7.36 h, Tmag 10.24 → score 9278",501
TOI-6051.01,353960022,62.377542,47.556648,13.4593,22430.0040626,4.1169544,2459913.021886,PC,2024-01-09 12:02:55,9252.463501630304,"depth 22430 ppm, duration 4.12 h, Tmag 13.46 → score 9252",502
TOI-3679.01,285354178,36.126714,35.528321,12.8397,20351.0,2.816,2459903.742163,PC,2024-09-10 10:08:02,9235.535447081005,"depth 20351 ppm, duration 2.82 h, Tmag 12.84 → score 9236",503
TOI-4601.01,349071261,75.814118,24.22327,10.3099,8077.6726128,1.7384121,2459501.2671,PC,2022-07-20 12:03:42,9233.84574825483,"depth 8078 ppm, duration 1.74 h, Tmag 10.31 → score 9234",504
TOI-3952.01,321861405,323.15288,67.911948,11.9401,12893.0,3.06,2459907.76999,PC,2026-09-18 12:03:59,9229.851122339393,"depth 12893 ppm, duration 3.06 h, Tmag 11.94 → score 9230",505
TOI-3318.01,310854881,255.271159,-75.430201,13.3675,21210.0,4.209,2459374.800402,PC,2024-08-22 10:08:01,9228.47906585541,"depth 21210 ppm, duration 4.21 h, Tmag 13.37 → score 9228",506
TOI-6786.01,253788533,282.733386,-37.534617,13.3278,23021.0,3.44,2460150.08621,PC,2025-07-22 12:04:25,9222.388348918612,"depth 23021 ppm, duration 3.44 h, Tmag 13.33 → score 9222",507
TOI-6985.01,59490344,108.993831,18.691658,8.3323,1655.3509066,6.6689152,2459509.801369,PC,2025-02-02 12:03:02,9214.200719268643,"depth 1655 ppm, duration 6.67 h, Tmag 8.33 → score 9214",508
TOI-2395.01,144124187,175.879369,-7.296091,11.7622,10335.986166,4.0228111,2460014.603848,PC,2024-11-15 16:02:02,9208.242315800531,"depth 10336 ppm, duration 4.02 h, Tmag 11.76 → score 9208",509
TOI-5790.01,187333348,291.847279,-15.312077,8.73331,3880.0,1.747,2459793.865917,APC,2025-12-20 12:05:40,9190.014107878247,"depth 3880 ppm, duration 1.75 h, Tmag 8.73 → score 9190",510
TOI-5311.01,306401382,32.333404,21.451856,13.6546,32970.0,2.239,2459453.71507,PC,2024-08-22 10:08:01,9166.97388088089,"depth 32970 ppm, duration 2.24 h, Tmag 13.65 → score 9167",511
TOI-4825.01,53047383,125.901301,-42.081323,11.2275,7916.1131866,4.1516796,2459963.644232,PC,2024-09-07 10:08:02,9164.819378905539,"depth 7916 ppm, duration 4.15 h, Tmag 11.23 → score 9165",512
TOI-7123.01,277853911,321.031993,53.753129,14.8916,124509.0,0.49,2460422.955042,PC,2024-11-28 12:03:22,9161.757346428816,"depth 124509 ppm, duration 0.49 h, Tmag 14.89 → score 9162",513
TOI-6576.01,304363215,164.927622,-58.659028,13.0093,18500.0,3.92,2460045.171715,PC,2024-08-22 10:08:01,9161.250574026955,"depth 18500 ppm, duration 3.92 h, Tmag 13.01 → score 9161",514
TOI-7818.01,51217656,276.081987,-26.001347,12.7186,21290.9873295,2.2600775,2460826.42275,PC,2026-06-08 12:03:46,9152.452157179501,"depth 21291 ppm, duration 2.26 h, Tmag 12.72 → score 9152",515
TOI-2494.01,282576340,90.159529,0.131482,10.7202,9060.0,1.976,2459210.732023,PC,2023-02-24 12:02:44,9140.746562443443,"depth 9060 ppm, duration 1.98 h, Tmag 10.72 → score 9141",516
TOI-5849.01,71459120,303.563498,-10.497985,11.2543,12340.0,1.722,2459781.133754,PC,2024-08-22 10:08:01,9088.071459885907,"depth 12340 ppm, duration 1.72 h, Tmag 11.25 → score 9088",517
TOI-3555.01,233415701,302.24715,56.508168,13.2883,20390.0,4.104,2459822.708049,PC,2024-08-22 10:08:01,9085.752490963068,"depth 20390 ppm, duration 4.10 h, Tmag 13.29 → score 9086",518
TOI-963.01,25799609,119.1493,-0.772849,10.6412,5715.8314771,4.5596639,2459235.097859,PC,2024-01-17 10:08:02,9084.60045167954,"depth 5716 ppm, duration 4.56 h, Tmag 10.64 → score 9085",519
TOI-6179.01,257056367,329.879069,39.046295,13.2368,17453.0,5.3,2459818.612268,PC,2025-10-03 12:04:01,9049.988419711368,"depth 17453 ppm, duration 5.30 h, Tmag 13.24 → score 9050",520
TOI-3486.01,221861843,249.443203,-59.305108,11.4867,15050.0,1.421,2459382.517413,PC,2024-08-22 10:08:01,9046.769785348759,"depth 15050 ppm, duration 1.42 h, Tmag 11.49 → score 9047",521
TOI-1708.01,241173474,116.107291,43.009079,10.388,5510.0,3.841,2458853.1211,APC,2021-10-29 12:59:15,9031.788362695706,"depth 5510 ppm, duration 3.84 h, Tmag 10.39 → score 9032",522
TOI-3514.01,1870990135,295.556776,32.614099,12.8953,25120.0,1.857,2459445.482548,PC,2025-10-25 12:03:57,9023.303952307437,"depth 25120 ppm, duration 1.86 h, Tmag 12.90 → score 9023",523
TOI-4262.01,53365065,126.335415,-47.043046,11.1882,7349.0892262,4.4957853,2459966.035655,PC,2024-09-06 10:08:02,9015.634602030117,"depth 7349 ppm, duration 4.50 h, Tmag 11.19 → score 9016",524
TOI-3543.01,275887811,305.141062,42.89367,11.9344,12000.0,3.35,2459815.576298,PC,2025-01-27 12:03:29,9012.051182528228,"depth 12000 ppm, duration 3.35 h, Tmag 11.93 → score 9012",525
TOI-3197.01,331160996,212.282531,-62.268693,13.5902,30680.0,2.348,2458623.463783,PC,2024-08-22 10:08:01,8998.38149529927,"depth 30680 ppm, duration 2.35 h, Tmag 13.59 → score 8998",526
TOI-2704.01,32677675,85.704592,-25.996545,12.7063,16700.0,3.509,2459225.757456,PC,2024-09-01 12:02:56,8995.973247665004,"depth 16700 ppm, duration 3.51 h, Tmag 12.71 → score 8996",527
TOI-4400.01,231630147,317.159425,-55.56516,11.943,11469.7564374,3.6816469,2459038.949915,PC,2026-06-30 12:03:36,8994.463475463734,"depth 11470 ppm, duration 3.68 h, Tmag 11.94 → score 8994",528
TOI-6166.01,190822775,325.981963,46.57116,12.128,15426.0,2.407,2459850.643171,PC,2024-08-22 10:08:01,8982.378928648945,"depth 15426 ppm, duration 2.41 h, Tmag 12.13 → score 8982",529
TOI-1035.01,361413119,144.150273,-61.583182,10.1126,5982.5212406,2.4954821,2459286.872605,PC,2025-07-09 16:00:02,8973.078739629294,"depth 5983 ppm, duration 2.50 h, Tmag 10.11 → score 8973",530
TOI-2190.01,389421473,311.751171,-38.670656,12.5965,14202.6126293,4.3526595,2459041.219803,PC,2024-04-25 10:08:01,8962.838876220856,"depth 14203 ppm, duration 4.35 h, Tmag 12.60 → score 8963",531
TOI-5774.01,9701368,259.979063,31.514818,13.2035,22870.0,2.932,2459764.180646,PC,2024-08-22 10:08:01,8956.70246659146,"depth 22870 ppm, duration 2.93 h, Tmag 13.20 → score 8957",532
TOI-1197.01,92677094,293.26832,15.736136,10.4247,5000.0,4.744,2459787.132209,PC,2025-09-18 12:03:32,8955.757893453148,"depth 5000 ppm, duration 4.74 h, Tmag 10.42 → score 8956",533
TOI-2946.01,302798365,135.596925,-70.947587,12.3977,19840.0,1.849,2459331.56416,PC,2024-08-22 10:08:01,8942.730097185822,"depth 19840 ppm, duration 1.85 h, Tmag 12.40 → score 8943",534
TOI-3342.01,75076261,266.358966,-56.882951,11.8482,11800.0,3.145,2459383.417373,PC,2024-08-22 10:08:01,8934.131329367756,"depth 11800 ppm, duration 3.15 h, Tmag 11.85 → score 8934",535
TOI-4974.01,148478039,230.322481,-38.832914,12.7126,16260.0,3.663,2459348.686501,PC,2024-08-22 10:08:01,8923.166580124062,"depth 16260 ppm, duration 3.66 h, Tmag 12.71 → score 8923",536
TOI-2620.01,394346647,42.919909,-80.675467,12.9873,18740.0,3.548,2459370.156605,PC,2026-07-30 12:03:44,8918.696640444152,"depth 18740 ppm, duration 3.55 h, Tmag 12.99 → score 8919",537
TOI-7238.01,251743761,296.655105,-3.451828,12.5489,19093.0,2.281,2460526.803768,PC,2026-07-08 12:04:59,8915.728094252292,"depth 19093 ppm, duration 2.28 h, Tmag 12.55 → score 8916",538
TOI-6888.01,312543349,12.9724,57.364237,10.6594,4510.2840364,7.1580751,2459886.753156,PC,2025-11-08 12:04:05,8906.806508989499,"depth 4510 ppm, duration 7.16 h, Tmag 10.66 → score 8907",539
TOI-7840.01,395186430,205.13567,-75.872709,13.1516,22386.4747226,2.8420971,2460846.903587,PC,2026-06-26 12:03:39,8840.669695937284,"depth 22386 ppm, duration 2.84 h, Tmag 13.15 → score 8841",540
TOI-651.01,72090501,92.105662,-11.147333,9.0185,3990.0,1.979,2459226.896187,PC,2021-10-29 12:59:15,8820.552572210096,"depth 3990 ppm, duration 1.98 h, Tmag 9.02 → score 8821",541
TOI-7640.01,317801157,89.265469,-16.900275,13.3503,21596.1792858,3.6492414,2460684.484863,PC,2026-01-17 12:03:47,8818.977220538396,"depth 21596 ppm, duration 3.65 h, Tmag 13.35 → score 8819",542
TOI-2847.01,175604949,116.689433,-39.131536,12.2224,16770.0,2.131,2459250.187809,PC,2024-08-22 10:08:01,8797.206520697833,"depth 16770 ppm, duration 2.13 h, Tmag 12.22 → score 8797",543
TOI-7889.01,161569903,74.499437,-45.780766,14.2671,46616.6683669,1.8073731,2461039.150458,PC,2026-07-25 12:04:08,8783.045627919199,"depth 46617 ppm, duration 1.81 h, Tmag 14.27 → score 8783",544
TOI-2887.01,134183038,121.985508,-39.014522,13.3009,20620.2444335,3.7931445,2459966.387883,PC,2024-09-10 10:08:02,8782.405852984457,"depth 20620 ppm, duration 3.79 h, Tmag 13.30 → score 8782",545
TOI-3166.01,412371819,190.745817,-59.795682,12.9852,21260.0,2.664,2459358.687433,PC,2024-08-22 10:08:01,8775.873822727712,"depth 21260 ppm, duration 2.66 h, Tmag 12.99 → score 8776",546
TOI-2210.01,317089588,347.462945,-79.699998,13.4669,19658.0816662,4.8533784,2459042.902673,PC,2024-04-25 10:08:01,8773.708706690906,"depth 19658 ppm, duration 4.85 h, Tmag 13.47 → score 8774",547
TOI-5331.01,387544178,44.245077,7.859332,12.4433,14960.0,3.262,2459517.930293,PC,2025-04-22 12:03:00,8770.282282070051,"depth 14960 ppm, duration 3.26 h, Tmag 12.44 → score 8770",548
TOI-6875.01,403693870,105.009764,11.045477,13.1378,20956.9478296,3.150024,2460235.651353,PC,2024-05-11 12:03:03,8768.493080552385,"depth 20957 ppm, duration 3.15 h, Tmag 13.14 → score 8768",549
TOI-2762.01,79431527,104.244375,-19.683669,12.4325,14650.0,3.366,2459220.661425,APC,2024-08-22 10:08:01,8767.8816801466,"depth 14650 ppm, duration 3.37 h, Tmag 12.43 → score 8768",550
TOI-3471.01,407166076,236.55223,-78.325666,12.8852,17410.0,3.602,2459380.384701,PC,2024-08-22 10:08:01,8750.45479067272,"depth 17410 ppm, duration 3.60 h, Tmag 12.89 → score 8750",551
TOI-3276.01,320327056,295.508668,-59.35635,12.6919,17290.0,3.044,2459048.053516,PC,2024-08-22 10:08:01,8732.47432325615,"depth 17290 ppm, duration 3.04 h, Tmag 12.69 → score 8732",552
TOI-7731.01,455279465,146.90341,1.179808,12.7722,16797.4377464,3.4725114,2460743.039435,PC,2026-06-08 12:03:46,8732.224252202608,"depth 16797 ppm, duration 3.47 h, Tmag 12.77 → score 8732",553
TOI-2891.01,342167886,122.890573,-57.315237,11.7498,8880.0,4.843,2460015.954935,PC,2026-02-22 12:03:44,8729.918721624512,"depth 8880 ppm, duration 4.84 h, Tmag 11.75 → score 8730",554
TOI-7835.01,326266811,270.37751,-40.058293,12.463,19907.425314,1.8570299,2460853.010046,PC,2026-06-26 12:03:39,8726.187556220753,"depth 19907 ppm, duration 1.86 h, Tmag 12.46 → score 8726",555
TOI-3288.01,79920467,297.110316,-43.018001,13.2956,31360.0,1.61,2459057.730758,PC,2024-08-22 10:08:01,8723.062657840002,"depth 31360 ppm, duration 1.61 h, Tmag 13.30 → score 8723",556
TOI-4437.01,237205154,293.583219,76.661086,13.0024,17850.0,3.788,2459915.163041,PC,2026-03-03 12:06:51,8716.922917801927,"depth 17850 ppm, duration 3.79 h, Tmag 13.00 → score 8717",557
TOI-6342.01,184739529,33.348951,36.521995,12.7058,28673.0,1.117,2459895.572362,APC,2024-11-25 12:03:07,8716.451565457186,"depth 28673 ppm, duration 1.12 h, Tmag 12.71 → score 8716",558
TOI-7274.01,83299322,297.6468,35.734048,14.6826,70444.0,1.142,2460550.49062,PC,2026-07-01 12:03:22,8712.786264104097,"depth 70444 ppm, duration 1.14 h, Tmag 14.68 → score 8713",559
TOI-4733.01,438149332,96.000589,14.012921,13.0454,18200.0,3.785,2459544.58483,PC,2024-08-22 10:08:01,8710.123841596029,"depth 18200 ppm, duration 3.79 h, Tmag 13.05 → score 8710",560
TOI-4140.01,400103802,96.977875,74.00813,12.1311,13830.0,2.823,2459910.467019,PC,2024-09-01 12:02:56,8708.786007396106,"depth 13830 ppm, duration 2.82 h, Tmag 12.13 → score 8709",561
TOI-7090.01,166178400,217.336884,65.930097,11.4434,8480.0,3.983,2460291.411091,APC,2026-09-22 12:04:07,8706.046961404487,"depth 8480 ppm, duration 3.98 h, Tmag 11.44 → score 8706",562
TOI-5600.01,287268770,155.151361,63.290591,13.1922,22680.0,2.784,2459630.693169,PC,2026-07-17 12:03:25,8700.368867496143,"depth 22680 ppm, duration 2.78 h, Tmag 13.19 → score 8700",563
TOI-5339.01,101348333,49.173462,30.74703,11.375,8710.0,3.535,2459494.722261,PC,2026-08-06 12:03:27,8693.86443898132,"depth 8710 ppm, duration 3.54 h, Tmag 11.38 → score 8694",564
TOI-2422.01,29919341,24.884512,-7.394729,9.4843,3090.0,4.91,2459131.39396,APC,2021-10-29 12:59:15,8682.388714229694,"depth 3090 ppm, duration 4.91 h, Tmag 9.48 → score 8682",565
TOI-3822.01,88385463,104.603337,59.972981,12.3381,15459.8027576,2.7145235,2459601.358946,PC,2024-09-08 10:08:02,8678.221917033667,"depth 15460 ppm, duration 2.71 h, Tmag 12.34 → score 8678",566
TOI-933.01,260130483,92.305335,-55.403754,10.6361,4026.4400749,8.3086197,2458611.742342,PC,2024-03-11 10:08:02,8658.958943129233,"depth 4026 ppm, duration 8.31 h, Tmag 10.64 → score 8659",567
TOI-772.01,286864983,190.191401,-21.872782,10.8815,6918.5557902,3.5235771,2458575.945327,PC,2024-01-22 10:08:02,8653.809621982089,"depth 6919 ppm, duration 3.52 h, Tmag 10.88 → score 8654",568
TOI-2758.01,147034452,104.240485,-16.746469,13.1915,22840.0,2.713,2459222.921639,PC,2026-08-10 12:04:09,8652.089364177466,"depth 22840 ppm, duration 2.71 h, Tmag 13.19 → score 8652",569
TOI-6175.01,258738570,332.479847,19.828871,12.1384,16840.0,1.891,2459845.063156,PC,2024-08-22 10:08:01,8649.835566246766,"depth 16840 ppm, duration 1.89 h, Tmag 12.14 → score 8650",570
TOI-3815.01,149995163,109.358531,49.840082,12.3972,12380.0,4.437,2459604.923601,PC,2026-07-15 12:03:17,8646.201629010575,"depth 12380 ppm, duration 4.44 h, Tmag 12.40 → score 8646",571
TOI-3480.01,254909777,237.663693,-43.121384,12.4119,16130.0,2.646,2458650.197309,PC,2024-09-01 12:02:56,8640.707169817111,"depth 16130 ppm, duration 2.65 h, Tmag 12.41 → score 8641",572
TOI-3277.01,319568619,290.856966,-54.330649,12.7572,23630.0,1.688,2459058.439281,PC,2024-08-22 10:08:01,8624.023728437593,"depth 23630 ppm, duration 1.69 h, Tmag 12.76 → score 8624",573
TOI-4124.01,150761163,279.258065,14.206599,11.436,9850.0,2.877,2459762.989003,PC,2025-09-19 12:04:41,8623.948640733068,"depth 9850 ppm, duration 2.88 h, Tmag 11.44 → score 8624",574
TOI-5209.01,111108561,291.871283,25.453331,12.8462,21500.0,2.207,2459443.478986,PC,2024-08-22 10:08:01,8611.912855034787,"depth 21500 ppm, duration 2.21 h, Tmag 12.85 → score 8612",575
TOI-2636.01,119925436,162.41273,-50.599282,10.9786,6155.7750978,4.8079092,2459280.998023,PC,2025-07-09 16:00:02,8600.840086964672,"depth 6156 ppm, duration 4.81 h, Tmag 10.98 → score 8601",576
TOI-3448.01,143934343,232.040061,-52.029676,13.2582,22950.0,2.818,2459357.709395,PC,2024-08-22 10:08:01,8592.37423683112,"depth 22950 ppm, duration 2.82 h, Tmag 13.26 → score 8592",577
TOI-7169.01,372048733,351.05469,36.817566,11.908,10435.0708429,3.9255437,2460560.150984,PC,2025-10-03 12:04:01,8587.076066267702,"depth 10435 ppm, duration 3.93 h, Tmag 11.91 → score 8587",578
TOI-939.01,67772767,63.786841,-7.315748,10.9335,6400.0,4.249,2459199.364902,PC,2024-09-07 10:08:02,8582.68828254941,"depth 6400 ppm, duration 4.25 h, Tmag 10.93 → score 8583",579
TOI-6475.01,132314633,119.451527,-40.736441,12.3164,8222.0,9.151,2459997.919926,PC,2024-08-22 10:08:01,8559.171927733938,"depth 8222 ppm, duration 9.15 h, Tmag 12.32 → score 8559",580
TOI-7797.01,127361441,267.125285,-26.315685,12.6866,15929.5691381,3.425776,2460818.894601,PC,2026-06-08 12:03:46,8555.856865010033,"depth 15930 ppm, duration 3.43 h, Tmag 12.69 → score 8556",581
TOI-3892.01,3896759,171.432632,18.118831,11.9956,11480.0,3.488,2459663.101417,PC,2024-08-22 10:08:01,8552.835638581342,"depth 11480 ppm, duration 3.49 h, Tmag 12.00 → score 8553",582
TOI-6902.01,167656187,102.504272,-60.248678,5.6801,384.0441817,9.2522534,2458358.329043,PC,2024-02-16 12:02:59,8540.532491368816,"depth 384 ppm, duration 9.25 h, Tmag 5.68 → score 8541",583
TOI-3765.01,432078760,57.511805,46.681042,11.7734,10550.5908783,3.3502554,2459913.047807,PC,2025-11-14 12:03:41,8533.667957864815,"depth 10551 ppm, duration 3.35 h, Tmag 11.77 → score 8534",584
TOI-3642.01,186614891,45.148251,39.93511,12.5822,20681.0,1.829,2459902.81919,PC,2026-08-08 12:04:42,8516.05362216622,"depth 20681 ppm, duration 1.83 h, Tmag 12.58 → score 8516",585
TOI-6694.01,27414976,215.094092,41.278673,13.7846,31337.4687251,2.4026632,2459667.751833,PC,2024-07-16 12:02:54,8501.398261244267,"depth 31337 ppm, duration 2.40 h, Tmag 13.78 → score 8501",586
TOI-3179.01,378227267,155.142566,-62.650952,12.0974,16490.0,1.834,2459327.565755,PC,2024-09-01 12:02:56,8500.418764372629,"depth 16490 ppm, duration 1.83 h, Tmag 12.10 → score 8500",587
TOI-3099.01,163030461,172.108389,-45.016427,12.5869,18680.0,2.239,2459330.064618,PC,2024-08-22 10:08:01,8492.27244772678,"depth 18680 ppm, duration 2.24 h, Tmag 12.59 → score 8492",588
TOI-5579.01,252928337,105.821673,52.51673,13.5426,30940.0,1.965,2459583.260949,PC,2025-04-22 12:03:00,8485.581064474884,"depth 30940 ppm, duration 1.97 h, Tmag 13.54 → score 8486",589
TOI-7093.01,62867537,319.410012,48.163355,11.9812,15303.0,1.904,2460556.437706,APC,2025-08-07 12:04:56,8479.496207495355,"depth 15303 ppm, duration 1.90 h, Tmag 11.98 → score 8479",590
TOI-2659.01,147456499,41.060793,-40.196949,12.7331,22260.0,1.795,2459140.202044,PC,2024-08-22 10:08:01,8471.052756160496,"depth 22260 ppm, duration 1.79 h, Tmag 12.73 → score 8471",591
TOI-6829.01,469967533,358.85855,-54.494961,12.714,12487.0,5.577,2460144.981658,PC,2026-08-27 12:03:39,8450.033563386092,"depth 12487 ppm, duration 5.58 h, Tmag 12.71 → score 8450",592
TOI-5964.01,200606159,339.474237,44.965228,12.6108,15590.0,3.247,2459853.689253,PC,2025-09-03 12:05:55,8441.648398967307,"depth 15590 ppm, duration 3.25 h, Tmag 12.61 → score 8442",593
TOI-2055.01,322062001,324.238857,69.283946,10.6526,7417.0,2.36,2459876.086576,APC,2023-05-01 10:10:02,8436.538261970938,"depth 7417 ppm, duration 2.36 h, Tmag 10.65 → score 8437",594
TOI-3341.01,75919790,268.399733,-59.653938,12.7691,13620.0,4.91,2459386.224917,PC,2024-08-22 10:08:01,8431.364281720025,"depth 13620 ppm, duration 4.91 h, Tmag 12.77 → score 8431",595
TOI-5767.01,351652998,256.38386,20.550685,13.4429,22900.0,3.229,2459741.644195,PC,2024-08-22 10:08:01,8429.261067866018,"depth 22900 ppm, duration 3.23 h, Tmag 13.44 → score 8429",596
TOI-3123.01,60768923,211.217739,-29.947758,11.099,9570.0,2.134,2459359.165583,APC,2024-08-22 10:08:01,8427.701506786523,"depth 9570 ppm, duration 2.13 h, Tmag 11.10 → score 8428",597
TOI-934.01,220475245,75.350678,-56.141416,12.708,18870.7216253,2.4092233,2458625.082479,PC,2024-09-07 10:08:02,8416.412940522574,"depth 18871 ppm, duration 2.41 h, Tmag 12.71 → score 8416",598
TOI-3107.01,124174267,196.726352,-31.716391,12.477,12440.0,4.468,2459330.174264,PC,2025-05-13 12:03:17,8403.824273041746,"depth 12440 ppm, duration 4.47 h, Tmag 12.48 → score 8404",599
TOI-4199.01,220144363,99.039982,6.472367,11.5141,7930.0,4.511,2458487.70703,PC,2024-08-22 10:08:01,8386.670892166443,"depth 7930 ppm, duration 4.51 h, Tmag 11.51 → score 8387",600
TOI-5053.01,324426685,285.668452,-77.582499,12.6916,15630.0,3.432,2459372.59318,PC,2024-08-22 10:08:01,8383.25386061585,"depth 15630 ppm, duration 3.43 h, Tmag 12.69 → score 8383",601
TOI-2326.01,175456679,350.491313,-40.174352,9.456,2725.0,5.722,2460201.334015,PC,2023-12-07 16:02:02,8374.144167606017,"depth 2725 ppm, duration 5.72 h, Tmag 9.46 → score 8374",602
TOI-6227.01,53874375,14.531835,29.985566,14.3279,44139.0,1.936,2459879.248503,PC,2024-08-22 10:08:01,8369.416217177948,"depth 44139 ppm, duration 1.94 h, Tmag 14.33 → score 8369",603
TOI-5975.01,376847633,275.339308,69.370707,10.6338,2858.622379,15.3281375,2459408.627517,PC,2025-07-22 12:04:25,8358.752826892263,"depth 2859 ppm, duration 15.33 h, Tmag 10.63 → score 8359",604
TOI-2573.01,160037058,336.709476,-39.789358,13.1657,19550.0,3.367,2459080.877819,PC,2021-10-29 12:59:15,8348.881942056765,"depth 19550 ppm, duration 3.37 h, Tmag 13.17 → score 8349",605
TOI-7643.01,265078278,94.019021,5.520447,11.4638,8739.0677857,3.4903499,2460682.283204,PC,2026-01-17 12:03:47,8320.311599651879,"depth 8739 ppm, duration 3.49 h, Tmag 11.46 → score 8320",606
TOI-2574.01,159332859,232.809527,79.267227,12.881,21180.0,2.186,2459760.398697,PC,2022-10-05 10:10:01,8309.043537482812,"depth 21180 ppm, duration 2.19 h, Tmag 12.88 → score 8309",607
TOI-7116.01,325908483,331.513815,48.341954,12.3657,12167.0,4.108,2460547.31876,PC,2024-10-28 12:03:05,8295.80863847495,"depth 12167 ppm, duration 4.11 h, Tmag 12.37 → score 8296",608
TOI-5143.01,281837575,165.36512,5.139481,11.2668,11394.4691538,1.6975678,2459527.24297,PC,2024-11-13 10:08:02,8284.14441955356,"depth 11394 ppm, duration 1.70 h, Tmag 11.27 → score 8284",609
TOI-947.01,262330063,78.318822,4.809898,10.642,8225.0,1.832,2458444.9382,APC,2021-12-07 16:02:02,8283.209415282468,"depth 8225 ppm, duration 1.83 h, Tmag 10.64 → score 8283",610
TOI-2941.01,4729001,141.424753,-41.762818,12.6858,26500.0,1.154,2459988.563332,APC,2024-08-22 10:08:01,8263.970883211774,"depth 26500 ppm, duration 1.15 h, Tmag 12.69 → score 8264",611
TOI-4436.01,420268415,308.426581,87.009328,11.8931,10499.9757194,3.5349264,2459767.611028,PC,2026-06-25 12:03:43,8255.787059503835,"depth 10500 ppm, duration 3.53 h, Tmag 11.89 → score 8256",612
TOI-3230.01,289445553,219.321096,-48.051596,12.1896,15750.0,2.059,2459357.488406,PC,2024-08-22 10:08:01,8244.963386995863,"depth 15750 ppm, duration 2.06 h, Tmag 12.19 → score 8245",613
TOI-7195.01,62682198,269.093655,-0.491936,12.8559,20057.0,2.337,2460498.7426,PC,2025-05-08 12:03:13,8230.293648979941,"depth 20057 ppm, duration 2.34 h, Tmag 12.86 → score 8230",614
TOI-7525.01,367710318,73.619921,45.443161,12.4099,22129.4474522,1.2725275,2460660.889987,PC,2026-07-17 12:03:25,8228.566029146083,"depth 22129 ppm, duration 1.27 h, Tmag 12.41 → score 8229",615
TOI-2860.01,419029830,120.504844,-30.622233,13.4746,27260.0,2.233,2459245.824803,PC,2024-09-01 12:02:56,8223.377229610558,"depth 27260 ppm, duration 2.23 h, Tmag 13.47 → score 8223",616
TOI-6293.02,34977731,48.022366,28.46468,13.1745,15337.0,5.339,2459480.391456,PC,2026-08-30 12:03:53,8214.296558281585,"depth 15337 ppm, duration 5.34 h, Tmag 13.17 → score 8214",617
TOI-3946.01,336399144,334.013781,61.05756,12.475,14730.0,3.039,2458972.76106,PC,2024-08-22 10:08:01,8214.253412999915,"depth 14730 ppm, duration 3.04 h, Tmag 12.47 → score 8214",618
TOI-2143.01,103195323,62.572982,75.170931,10.1041,3840.0,5.032,2460470.992666,PC,2025-12-08 12:04:43,8210.725641703553,"depth 3840 ppm, duration 5.03 h, Tmag 10.10 → score 8211",619
TOI-3039.01,373033374,153.120744,-67.255542,12.4816,15960.0,2.6,2459357.446143,PC,2024-08-22 10:08:01,8207.285875577198,"depth 15960 ppm, duration 2.60 h, Tmag 12.48 → score 8207",620
TOI-4702.01,248690688,68.219308,-3.737468,12.2469,12650.0,3.323,2459194.134783,PC,2025-11-23 12:03:41,8193.617690361561,"depth 12650 ppm, duration 3.32 h, Tmag 12.25 → score 8194",621
TOI-6641.01,241525834,206.54904,-53.357187,14.85,60692.0,1.586,2460092.673541,PC,2025-07-22 12:04:25,8189.9837608850885,"depth 60692 ppm, duration 1.59 h, Tmag 14.85 → score 8190",622
TOI-6843.01,369474541,15.45314,9.798544,11.1862,6357.7268879,4.9400249,2460210.09279,PC,2024-12-16 12:03:24,8183.261637058046,"depth 6358 ppm, duration 4.94 h, Tmag 11.19 → score 8183",623
TOI-3605.01,329373799,332.715604,54.481231,11.789,9680.0,3.699,2459851.820734,PC,2025-09-03 12:05:55,8168.0337386308665,"depth 9680 ppm, duration 3.70 h, Tmag 11.79 → score 8168",624
TOI-3175.01,391510223,161.524658,-61.869847,13.6512,24077.1521821,3.3211285,2460014.685722,PC,2024-09-10 10:08:02,8165.973336288421,"depth 24077 ppm, duration 3.32 h, Tmag 13.65 → score 8166",625
TOI-2639.01,98753307,187.357691,-10.985068,14.3693,30096.5339932,4.1138054,2458584.385994,PC,2022-07-15 16:02:01,8161.657310586935,"depth 30097 ppm, duration 4.11 h, Tmag 14.37 → score 8162",626
